Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
rare-3pc-dhanak-embroidered-shirt-with-wool-print-shawl-trouser-3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/7_5cdd6644-a252-484d-9f6e-25297822408a.webp?v=1738326780,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-wool-print-shawl-trouser-3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1_07d99ca3-82d0-484a-bcf4-d4f72f11b134.webp?v=1738326780,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-wool-print-shawl-trouser-3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/3_1635b18a-5197-46eb-afc2-c10cde4f0759.webp?v=1738326780,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-wool-print-shawl-trouser-3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/4_983f9030-c8d7-44e3-be96-bcfbe1d407f6.webp?v=1738326780,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-wool-print-shawl-trouser-3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/6_bcb362a8-8e10-4f8e-a77c-6d2a75dd5867.webp?v=1738326780,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-couture-printed-shawl-trouser-3385,Rare-3Pc Dhanak Embroidered Shirt With Couture Printed Shawl & Trouser-3385,"<ul data-mce-fragment=""1"">
<li>Dhanak Embroidered Shirt</li>
<li>Embroidered Neckline</li>
<li>Dhanak Embroidered Sleeves<br>
</li>
<li>Dyed Dhanak Back Side</li>
<li>Dyed Dhanak Trouser</li>
<li>Couture Printed Shawl</li>
<li>Unstitched 3pc Dress<br>
</li>
</ul>",RARE STORE,Uncategorized,clothing,AFSANAH,true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,4299.00,10000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1O9A8057.webp?v=1738326781,1,"",false,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
rare-3pc-dhanak-embroidered-shirt-with-couture-printed-shawl-trouser-3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1O9A8105.webp?v=1738326781,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-couture-printed-shawl-trouser-3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1O9A8089.webp?v=1738326781,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-couture-printed-shawl-trouser-3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1O9A8094.webp?v=1738326781,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-couture-printed-shawl-trouser-3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1O9A8073.webp?v=1738326781,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-couture-printed-shawl-trouser-3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1O9A8100.webp?v=1738326781,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-velvet-dhanak-embroidered-shawl-trouser-3386,Rare-3Pc Dhanak Embroidered Shirt With Velvet Dhanak Embroidered Shawl & Trouser-3386,"<ul data-mce-fragment=""1"">
<li>Dhanak Heavy Embroidered Shirt</li>
<li>Dhanak Heavy Embroidered Sleeves</li>
<li>Dhanak Embroidered Back Side</li>
<li>Velvet Dhanak Embroidered Shawl</li>
<li>Dyed  Dhanak Trouser</li>
<li>Unstitched 3pc Dress<br>
</li>
</ul>",RARE STORE,Uncategorized,clothing,LIBAAS,true,Title,Default Title,,,,,,,,,0.0,,-20,deny,manual,4599.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/dkjvbfjb.webp?v=1738326782,1,"",false,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
rare-3pc-dhanak-embroidered-shirt-with-velvet-dhanak-embroidered-shawl-trouser-3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/LNF-22-MEHNDI.7_750x1150_017cb5b9-f82c-4ae2-8f8c-b2e14c8cdea0.webp?v=1738326782,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-velvet-dhanak-embroidered-shawl-trouser-3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/LNF-22-MEHNDI.2_750x1150_0e049a0a-eea9-4b22-b81f-0bc331cc2db4.webp?v=1738326782,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-velvet-dhanak-embroidered-shawl-trouser-3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/LNF-22-MEHNDI.8_750x1058_8a6d4583-8dc4-4f7f-a318-ab20a2eba385.webp?v=1738326783,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-velvet-dhanak-embroidered-shawl-trouser-3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/LNF-22-MEHNDI.5_750x1127_59c4442a-f490-42dd-b3bc-51e647244c59.webp?v=1738326783,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-velvet-dhanak-embroidered-shawl-trouser-3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/LNF-22-MEHNDI.6_750x1044_2373169a-290d-4e00-9813-215e6602c281.webp?v=1738326783,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-velvet-dhanak-embroidered-shawl-trouser-3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/LNF-22-MEHNDI.3_750x1127_eeeb94ee-d7ff-45d2-a650-820996e94c96.webp?v=1738326783,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-velvet-dhanak-embroidered-shawl-trouser-3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/LNF-22-MEHNDI.4_750x1299_9962ed8d-0e6c-4ffe-a6bb-67771550fd6a.webp?v=1738326783,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-twill-printed-shawl-emb-trouser-3365,Rare- 3Pc Dhanak Embroidered Shirt With Twill Printed Shawl & Emb Trouser-3365,"<ul data-mce-fragment=""1"">
<li>Dhanak Embroidered Shirt<br>
</li>
<li>Dhanak Embroidered Sleeves<br>
</li>
<li>Twill Printed Shawl</li>
<li>Dhanak Embroidered Trouser</li>
<li>Unstitched 3PC Dress<br>
</li>
</ul>",RARE STORE,Uncategorized,clothing,LIBAAS,true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,3999.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06240.webp?v=1738326784,1,"",false,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
rare-3pc-dhanak-embroidered-shirt-with-twill-printed-shawl-emb-trouser-3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06251.webp?v=1738326784,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-twill-printed-shawl-emb-trouser-3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06194_d8e67a73-7821-41c2-aa45-c82d14010cbc.webp?v=1738326784,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-twill-printed-shawl-emb-trouser-3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06257.webp?v=1738326784,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-with-twill-printed-shawl-emb-trouser-3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06221.webp?v=1738326784,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,Rare-3Pc Khaddar Embroidred Shirt With Wool Printed Shawl & Emb Trouser-3383,"<ul data-mce-fragment=""1"">
<li>Dhanak Embroidered Shirt<br>
</li>
<li>Dhanak Embroidered Sleeves<br>
</li>
<li>Twill Printed Shawl</li>
<li>Dhanak Embroidered Trouser</li>
<li>Unstitched 3PC Dress<br>
</li>
</ul>",RARE STORE,Uncategorized,clothing,LIBAAS,true,Title,Default Title,,,,,,,,,0.0,,-6,deny,manual,3999.00,9000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06351_1.webp?v=1738326785,1,"",false,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06357.webp?v=1738326785,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06335.webp?v=1738326785,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06329.webp?v=1738326785,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06333.webp?v=1738326786,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06351.webp?v=1738326786,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06340.webp?v=1738326786,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06320.webp?v=1738326786,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06304.webp?v=1738326786,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06296_3a17bcfe-f510-4fd8-b6e4-9c0d3c030c16.webp?v=1738326786,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06288_47036339-1e6f-42d3-9de8-97eed04a0c47.webp?v=1738326786,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06321.webp?v=1738326786,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06294.webp?v=1738326787,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-khaddar-embroidred-shirt-with-wool-printed-shawl-emb-trouser-3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06286.webp?v=1738326787,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-dhanak-embroidered-shirt-with-dhanak-emb-trouser-3387-b,Rare-2Pc Dhanak Embroidered Shirt With Dhanak Emb Trouser-3387 B,"<ul>
<li>Dhanak Embroidered Shirt </li>
<li>Dhanak Embroidered Sleeves</li>
<li>Dhanak Embroidered Trouser</li>
<li>Dyed Dhanak Back Side</li>
<li>Unstitched 2pc Dress</li>
</ul> This rare-2pc dhanak embroidered shirt with dhanak emb trouser-3387 b is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"B, Designer Picks, DHANAK, EMB, EMBROIDERED, Lawn Luxe 2025, Organza, RARE-2PC, SHIRT, TROUSER-3387, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,3299.00,8000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/74F09BCC-734F-4389-8E14-53D94C97D344.webp?v=1738326788,1,"An elegant rare-2pc dhanak embroidered shirt with dhanak emb trouser-3387 b, perfect for Pakistani fashion and trending events.",false,RARE-2PC DHANAK EMBROIDERED SHIRT WITH DHANAK EMB TROUSER-3387 B Price in Pakistan,"Discover the latest RARE-2PC DHANAK EMBROIDERED SHIRT WITH DHANAK EMB TROUSER-3387 B for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
rare-2pc-dhanak-embroidered-shirt-with-dhanak-emb-trouser-3387-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/98E67E7E-EAA9-4DDC-9F40-1A96C9957FF7.webp?v=1738326788,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-dhanak-embroidered-shirt-with-dhanak-emb-trouser-3387-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/74FE58C4-FDD1-49F3-B31C-1CE9BB3F5274.webp?v=1738326788,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-dhanak-embroidered-shirt-with-dhanak-emb-trouser-3387-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/6A133B0C-4DA6-4CE1-8C5D-FE2BE3FBBF0F.webp?v=1738326788,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,Rare-2Pc Velvet Embroidered Shirt With Velevt Embroidered Sleeves-D-19-Microo-9000,"<ul>
<li>Dhanak Embroidered Shirt </li>
<li>Dhanak Embroidered Sleeves</li>
<li>Dhanak Embroidered Trouser</li>
<li>Dyed Dhanak Back Side</li>
<li>Unstitched 2pc Dress</li>
</ul> This rare-2pc velvet embroidered shirt with velevt embroidered sleeves-d-19-microo-9000 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"Brandsinn Design, Designer Picks, EMBROIDERED, Organza, RARE-2PC, SHIRT, SLEEVES-D-19-MICROO-9000, VELEVT, VELVET, WITH",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,4499.00,9000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06013_1.webp?v=1738326789,1,"An elegant rare-2pc velvet embroidered shirt with velevt embroidered sleeves-d-19-microo-9000, perfect for Pakistani fashion and trending events.",false,RARE-2PC VELVET EMBROIDERED SHIRT WITH VELEVT EMBROIDERED SLEEVES-D-19-MICROO-9000 Price in Pakistan,"Discover the latest RARE-2PC VELVET EMBROIDERED SHIRT WITH VELEVT EMBROIDERED SLEEVES-D-19-MICROO-9000 for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06063.webp?v=1738326789,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06057.webp?v=1738326789,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06056.webp?v=1738326789,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06045.webp?v=1738326789,5,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06015.webp?v=1738326790,6,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06011.webp?v=1738326790,7,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06010_d49ff6ae-3862-46b5-b47a-687ede0fc7ea.webp?v=1738326790,8,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06008.webp?v=1738326790,9,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06041_f3a15a90-1455-47a6-a117-ba159c162e90.webp?v=1738326790,10,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06005_e84b257a-eff3-43cc-856d-aa20fb5655b0.webp?v=1738326790,11,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06013.webp?v=1738326790,12,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-2pc-velvet-embroidered-shirt-with-velevt-embroidered-sleeves-d-19-microo-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/CBN06061.webp?v=1738326790,13,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-dhanak-embroidered-dupatta-and-trouser-3289-black,Rare 3Pc Dhanak Embroidered Shirt Dhanak Embroidered Dupatta And Trouser-3289- Black,"<div class=""product__description rte quick-add-hidden"">
<div class=""product__description rte quick-add-hidden"">
<div class=""product__description rte quick-add-hidden"">
<div class=""product__description rte quick-add-hidden"">
<p>Dhanak Embroidered Shirt<br><br>Dhanak Embroidered Sleeves<br><br><span data-mce-fragment=""1"">Dhanak Embroidered <span> </span></span>Trouser<br></p>
<p><span>Dhanak Embroidered Dupatta</span></p>
</div>
</div>
</div>
</div> This rare 3pc dhanak embroidered shirt dhanak embroidered dupatta and trouser-3289- black is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, BLACK, Designer Picks, DHANAK, DUPATTA, EMBROIDERED, Lawn Luxe 2025, RARE, Seasonal Favorites, SHIRT, TROUSER-3289-",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4299.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/37_1800x1800_1_1200x1800_9ea329ed-a2e9-4ee2-ad8c-670a4b8698da.webp?v=1738326791,1,"An elegant rare 3pc dhanak embroidered shirt dhanak embroidered dupatta and trouser-3289- black, perfect for Pakistani fashion and trending events.",false,RARE 3PC DHANAK EMBROIDERED SHIRT DHANAK EMBROIDERED DUPATTA AND TROUSER-3289- BLACK Price in Pakistan,"Discover the latest RARE 3PC DHANAK EMBROIDERED SHIRT DHANAK EMBROIDERED DUPATTA AND TROUSER-3289- BLACK for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
rare-3pc-dhanak-embroidered-shirt-dhanak-embroidered-dupatta-and-trouser-3289-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/31_1800x1800_1200x1800_4f5cdc12-b7bf-44a1-b5eb-2165c19a1aff.webp?v=1738326792,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-dhanak-embroidered-dupatta-and-trouser-3289-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/30_1800x1800_1200x1800_5448a0fa-9e10-4f96-8fda-e51dc724375f.webp?v=1738326792,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-dhanak-embroidered-dupatta-and-trouser-3289-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/36_1800x1800_1200x1800_f1dd6c70-b07e-4b2b-babb-1e33a043ff27.webp?v=1738326792,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-dhanak-embroidered-dupatta-and-trouser-3289-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/35_1800x1800_1_1200x1800_4ba07968-b789-431b-a992-8c92edc24a46.webp?v=1738326792,5,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-dhanak-embroidered-dupatta-and-trouser-3289-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/33_1800x1800_1200x1800_fb5f1e15-7049-45a3-aa9e-150158f656cb.webp?v=1738326792,6,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
rare-3pc-dhanak-embroidered-shirt-dhanak-embroidered-dupatta-and-trouser-3289-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/32_1800x1800_1_1200x1800_7bfb64cb-56b9-4a67-beb7-e81f84836d2f.webp?v=1738326792,7,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
